CHANNEL,METRIC_NAME,LIFT_mean,LIFT_std,LIFT_count,DELTA_mean,DELTA_std,EXPOSED_PERCENT_mean,CONTROL_PERCENT_mean,SIGNIFICANCE_LEVEL_mean
Social,More than Restaurant Aided Awareness: Personal Care & Beauty,-0.002266313194725,0.009648719320341052,40,0.21400867359269998,0.16865461270883056,0.265017471875,0.05100879828,0.06164400380775
Social,More than Restaurant Aided Awareness: Pet Supplies,-0.00696783253555,0.02791606791971423,40,0.21738284032072502,0.17197265127184364,0.26878135141750004,0.0513985110975,0.081612439759
Social,More than Restaurant Aided Awareness: Prepared Restaurant Food,-0.006707965035499999,0.021420053766594827,40,0.35399857388575,0.2759234829046827,0.43475094962250005,0.080752375735,0.112479563615
Social,More than Restaurant Consideration,0.00241425845575,0.016140749647784464,40,0.421540725959025,0.3159642872639675,0.5097406692099999,0.0881999432475,0.060277355985
Social,More than Restaurant Consideration: Alcoholic Beverages,-0.0015231205477499999,0.018583483779177283,40,0.224559240615075,0.1777728358345593,0.27321111180025,0.048651871185,0.066699481595
Social,More than Restaurant Consideration: Baby Supplies,-0.0074064868925,0.03839440546101721,40,0.191454376081,0.15560707056567047,0.2324935224575,0.041039146375,0.11001345733500001
Social,More than Restaurant Consideration: Flowers,-0.0035611370289499998,0.01406423572718482,40,0.1765405683140425,0.1442414860810203,0.21897429290025,0.0424337245875,0.05225774546900001
Social,More than Restaurant Consideration: Fresh Food & Produce,0.00205371604575,0.018127656864317353,40,0.22454268595787502,0.17186336346584918,0.2729626491,0.04841996314,0.0686802163775
Social,More than Restaurant Consideration: Health & Medicine,-0.005860571742,0.01954896961997343,40,0.19505469660415,0.15567476652722373,0.2398267790625,0.04477208246,0.071885726095
Social,More than Restaurant Consideration: Household Essentials,2.306493425000087e-06,0.006965543780009131,40,0.2050192308749225,0.15898935740713338,0.2507408724425,0.0457216415675,0.03592952103725
Social,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,-0.0015539994697499999,0.02120548195982947,40,0.24693521807125,0.19035612337989444,0.3014006056025,0.05446538753,0.09028314982999999
Social,More than Restaurant Consideration: Personal Care & Beauty,-0.0037212648262,0.01296185061429829,40,0.196997032417825,0.15755741301248496,0.24130827511000003,0.0443112426925,0.053407817079999996
Social,More than Restaurant Consideration: Pet Supplies,-0.0061846658577,0.02128053066964035,40,0.195265120277175,0.16134580768741472,0.23998425789024996,0.0447191376175,0.08171716308275
Social,More than Restaurant Consideration: Prepared Restaurant Food,-0.0025166076581250004,0.008508821470189068,40,0.30554590871405,0.23591726180830058,0.3736501746925,0.06810426598,0.05411091138
Social,Unaided Brand Awareness (Any Mention),-0.002524204367125,0.0162575624644014,40,0.26032234067987,0.20073903603336374,0.31946408981749996,0.05914174914,0.07593563627024999
Social,Unaided Brand Awareness (Any Mention) - Amazon,-0.002541201045775,0.015482112992367097,40,0.1368786244607775,0.11059279506607991,0.16573455044275,0.028855925980000002,0.03898983130675
Social,Unaided Brand Awareness (Any Mention) - GrubHub,-0.0105808809733,0.0410511450640127,40,0.066636351493785,0.0573514343320879,0.08240955988849999,0.0157732083975,0.05411308521825
Social,Unaided Brand Awareness (Any Mention) - Instacart,0.0005825572137749997,0.026213835527786628,40,0.14434482143645,0.11066344748361959,0.17484397546000002,0.030499154025000003,0.046274310111
Social,Unaided Brand Awareness (Any Mention) - Uber Eats,0.004523520139999999,0.026537962414781326,40,0.22394420499200002,0.17477008488504836,0.27376718423525,0.049822979239999995,0.064961066695
Social,Unaided Brand Awareness (First Mention),-0.00192529406725,0.01525724363916876,40,0.1514831269439,0.11763456853008633,0.18470356429999998,0.033220437355,0.06569798505499999
