CHANNEL,METRIC_NAME,TIME_PERIOD,LIFT_mean,LIFT_std,LIFT_count,DELTA_mean,EXPOSED_PERCENT_mean,CONTROL_PERCENT_mean,SIGNIFICANCE_LEVEL_mean,EXPOSED_POPULATION_sum,CONTROL_POPULATION_sum,CV,IS_CONSISTENT
Podcast,BA: Offers a wide selection of brands or stores across a variety of categories,Unknown,0.010902102098764707,0.05261215079870076,17,0.4655567227454118,0.684361125317647,0.21880440257058822,0.13140170132764706,4147,305,4.825872141177446,False
Podcast,Brand Familiarity,Unknown,-0.010914480874117647,0.04316541075143452,17,0.4645157891905882,0.7086073490529411,0.24409155985294118,0.1486980179235294,4147,305,3.9548752935923868,False
Podcast,Brand Favorability,Unknown,0.01649477062352941,0.058704756891578676,17,0.4776201560747059,0.6965951157470588,0.2189749596882353,0.16749037122352942,4147,305,3.558992012161581,False
Podcast,Consideration (Top 2 Box),Unknown,-0.014881658491176468,0.0750626206077979,17,0.40818709591411767,0.6276356995941177,0.2194486036882353,0.1805095223882353,4147,305,5.043968765464113,False
Podcast,DashPass Actions – Saw a Deal,Unknown,-0.01589858554705882,0.10241876911713242,17,0.18187834480588236,0.28034004868235296,0.09846170387647059,0.15676631728235293,4147,305,6.442005096238232,False
Podcast,DashPass Actions – Talked to others,Unknown,0.0509291782,0.25103510892964886,17,0.19896779249529412,0.2907473245117647,0.09177953201764705,0.17265592501176472,4147,305,4.929101898008809,False
Podcast,DashPass Aided Awareness,Unknown,-0.003753710813529413,0.037459647524463596,17,0.48262135506529413,0.7290783055235294,0.24645695045882351,0.12999562036470588,4147,305,9.979364257216794,False
Podcast,DashPass Aided Awareness (DD aware non-users),Unknown,-0.0117813843717647,0.16594744738706663,17,0.05532763328788235,0.08975459194764707,0.03442695866529412,0.1223043513882353,4147,305,14.085564323389429,False
Podcast,DashPass Aided Awareness (DD users),Unknown,0.0029974510435294118,0.06948277691426338,17,0.4272937217664706,0.639323713564706,0.21202999179411763,0.18553032820588236,4147,305,23.180621102805212,False
Podcast,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),Unknown,0.06312180886470588,0.2531891731413933,17,0.06183526640294118,0.08468244972117647,0.022847183314117645,0.12261620345882353,4147,305,4.011120367036285,False
Podcast,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),Unknown,0.08050956642411766,0.18956795090361656,17,0.22544601933705882,0.3103397748235294,0.08489375548235294,0.1259941644235294,4147,305,2.354601562564484,False
Podcast,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,Unknown,-0.004903281979411767,0.09822868302656046,17,0.36043029726058823,0.5471102055882353,0.18667990832941175,0.14155519664705882,4147,305,20.033251899240085,False
Podcast,DashPass Benefits Awareness: $0 delivery fees on eligible orders,Unknown,-0.002304861052941177,0.07708131777705372,17,0.37185510061529414,0.5610560173470588,0.18920091672941175,0.15419495817058823,4147,305,33.44293473946819,False
Podcast,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,Unknown,0.04840466065941176,0.11504309226074547,17,0.3448524034370588,0.4807077637588235,0.1358553603235294,0.13198199572941174,4147,305,2.376694530929979,False
Podcast,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,Unknown,-0.013844340314117647,0.1003955611896906,17,0.3567610147635294,0.5479319962941176,0.1911709815235294,0.1582709879,4147,305,7.251740343836614,False
Podcast,DashPass Benefits Awareness: Discounted rides with Lyft,Unknown,-0.013393441318823529,0.13002301939848276,17,0.2935496752784706,0.4448982308705882,0.1513485555882353,0.13173262253058823,4147,305,9.707962001949765,False
Podcast,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,Unknown,0.08007145906470589,0.18256157682428728,17,0.3352848731452941,0.45366067599411763,0.11837580284117646,0.18595925413529413,4147,305,2.279983142017669,False
Podcast,DashPass Benefits Awareness: Reduced service fees on eligible orders,Unknown,-0.01959649729529412,0.08233227036671181,17,0.3459152347405882,0.5349717381470588,0.18905650341176472,0.14778753138823528,4147,305,4.201376864756488,False
Podcast,DashPass Benefits: Consistently adds valuable perks and benefits for members,Unknown,0.014449274890588235,0.06946987447592848,17,0.3804055233911765,0.5532748327352941,0.17286930933529412,0.1378538467588235,4147,305,4.807845030422861,False
Podcast,DashPass Benefits: Makes members' lives better,Unknown,0.08719756409200001,0.31202590338799746,17,0.41741965771788825,0.5824608822941176,0.16504122457058823,0.13312262919941176,4147,305,3.5783786696012125,False
Podcast,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",Unknown,0.07474793936764705,0.2653751480454831,17,0.37909921424235293,0.5276810550588236,0.14858184081764705,0.13628376406470588,4147,305,3.550267074791693,False
Podcast,DashPass Benefits: Save more than other delivery subscription services,Unknown,0.005863928051764706,0.046103444945122425,17,0.3664979960311765,0.5376000530117647,0.1711020569882353,0.10749546087058824,4147,305,7.862211906104123,False
Podcast,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,Unknown,0.01932552962864706,0.08753108016105174,17,0.3860835822672941,0.5607374599764706,0.17465387771176472,0.15025893327647058,4147,305,4.529297868830496,False
Podcast,DashPass Worth,Unknown,0.0704487896764706,0.15107375054686786,17,0.22646443704529412,0.30798315361764705,0.08151871657647058,0.12821362251764706,4147,305,2.14444777888534,False
Podcast,First Choice Consideration,Unknown,-0.05538214092235294,0.17461926695216545,17,0.0865667157482353,0.16510798275882352,0.07854126700588236,0.12683806764,4147,305,3.1529887440968696,False
Podcast,More than Restaurant Aided Awareness,Unknown,-0.007785262344705882,0.054583467691943756,17,0.42792308061411766,0.6558211085117647,0.22789802790000002,0.17194366459411764,4147,305,7.011127599195356,False
Podcast,More than Restaurant Aided Awareness: Alcoholic Beverages,Unknown,-0.01599862734882353,0.10822607049850275,17,0.21164657320764704,0.33399487414705886,0.12234830093529411,0.17041696604117648,4147,305,6.76470975533168,False
Podcast,More than Restaurant Aided Awareness: Baby Supplies,Unknown,-0.028460657608764706,0.10637214540845173,17,0.1893196977777647,0.3017925495470588,0.11247285175882353,0.13840690075999998,4147,305,3.737515375459684,False
Podcast,More than Restaurant Aided Awareness: Flowers,Unknown,-0.02995607688411765,0.11273023316348584,17,0.17882549881588236,0.28463790862352945,0.10581240981176471,0.15990531088823529,4147,305,3.76318413120558,False
Podcast,More than Restaurant Aided Awareness: Fresh Food & Produce,Unknown,-0.025449588775882354,0.06700883923359381,17,0.22343827444941175,0.3536030029705883,0.13016472851764704,0.12068583499411766,4147,305,2.6330028285995586,False
Podcast,More than Restaurant Aided Awareness: Health & Medicine,Unknown,0.004980705187647059,0.08787556622431339,17,0.20603554653941175,0.3089939824411765,0.1029584359,0.12743131702352942,4147,305,17.643197682580926,False
Podcast,More than Restaurant Aided Awareness: Household Essentials,Unknown,0.04537838123705882,0.23496074295293393,17,0.23829029285305883,0.34989553293529413,0.11160524007647057,0.10498656184764706,4147,305,5.177812353540948,False
Podcast,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,Unknown,-0.025146915382352943,0.10311336786125137,17,0.2505744681435294,0.40007179434117646,0.14949732620588235,0.16910522405294118,4147,305,4.100438017682759,False
Podcast,More than Restaurant Aided Awareness: Personal Care & Beauty,Unknown,0.1217957267164706,0.4220367462243126,17,0.21836071485705882,0.30389380485882356,0.0855330900064706,0.12436488180058823,4147,305,3.465119488196625,False
Podcast,More than Restaurant Aided Awareness: Pet Supplies,Unknown,0.13477977652941175,0.5692344685049759,17,0.21143029395000001,0.3028917997705882,0.09146150581235295,0.15966034828235295,4147,305,4.223441254784668,False
Podcast,More than Restaurant Aided Awareness: Prepared Restaurant Food,Unknown,0.0009793729400000006,0.13525465108164497,17,0.30474458708823526,0.46529960505294116,0.1605550179647059,0.15488388505294118,4147,305,138.10331647681105,False
Podcast,More than Restaurant Consideration,Unknown,0.008150472911764706,0.06456421056547855,17,0.3968616168088235,0.5882848689352942,0.19142325212941175,0.17482993973529415,4147,305,7.921529371907253,False
Podcast,More than Restaurant Consideration: Alcoholic Beverages,Unknown,-0.005332487519411764,0.09142740870621889,17,0.21335903739547057,0.3222327606235294,0.10887372322352941,0.13743933551764706,4147,305,17.145358216666658,False
Podcast,More than Restaurant Consideration: Baby Supplies,Unknown,-0.04046260028235294,0.14576703229055252,17,0.14784092651588238,0.24520210128823527,0.09736117477058824,0.14581058982941175,4147,305,3.6025127222020448,False
Podcast,More than Restaurant Consideration: Flowers,Unknown,-0.011891352463529414,0.1280546619988496,17,0.17186242918,0.26677797115294116,0.09491554197647059,0.1373839130529412,4147,305,10.768721421015076,False
Podcast,More than Restaurant Consideration: Fresh Food & Produce,Unknown,0.012409084609411767,0.08907844526003597,17,0.22097065056694118,0.32838349044705883,0.10741283988235295,0.07224040203176471,4147,305,7.178486412484748,False
Podcast,More than Restaurant Consideration: Health & Medicine,Unknown,-0.00922385786764706,0.13122570133089073,17,0.18432028608999998,0.2801016289235294,0.09578134284117648,0.17045403305294118,4147,305,14.226769667729656,False
Podcast,More than Restaurant Consideration: Household Essentials,Unknown,0.003927548864705882,0.14366754644712873,17,0.1882968903564706,0.282763574,0.09446668364117647,0.17761684649411766,4147,305,36.57944213964284,False
Podcast,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,Unknown,-0.012127676796470588,0.050627786408372955,17,0.23543702171511766,0.35534093479411766,0.1199039130764706,0.07304584159235293,4147,305,4.174565933609537,False
Podcast,More than Restaurant Consideration: Personal Care & Beauty,Unknown,-0.0419266347417647,0.14818873506721175,17,0.16518237396217647,0.2676807470470588,0.1024983730882353,0.14629153826176472,4147,305,3.534477211918832,False
Podcast,More than Restaurant Consideration: Pet Supplies,Unknown,0.022764749205882354,0.11774031417181686,17,0.19291832364,0.28378214391764706,0.0908638202764706,0.15700253695882355,4147,305,5.172045301574992,False
Podcast,More than Restaurant Consideration: Prepared Restaurant Food,Unknown,-0.0032206233588235288,0.07392275127388137,17,0.2748587545464706,0.41593778009411764,0.1410790255529412,0.11495864833529412,4147,305,22.952932720727965,False
Podcast,Unaided Brand Awareness (Any Mention),Unknown,0.008474698161764705,0.11367327656302664,17,0.22803224064176472,0.3442361848470588,0.11620394419999999,0.12349430902941178,4147,305,13.413253710425506,False
Podcast,Unaided Brand Awareness (Any Mention) - Amazon,Unknown,-0.036711712652941174,0.1449000599289315,17,0.12663547323705884,0.21011542682941176,0.08347995358823529,0.12345373226470588,4147,305,3.946970856379341,False
Podcast,Unaided Brand Awareness (Any Mention) - GrubHub,Unknown,-0.019515523488235296,0.22473908603727963,17,0.05381611576117647,0.07837758479235295,0.024561469032941177,0.11970694357647058,4147,305,11.51591378897732,False
Podcast,Unaided Brand Awareness (Any Mention) - Instacart,Unknown,0.07572066394705881,0.17833038368900683,17,0.14055325602411764,0.19100567942352942,0.05045242339411765,0.12524767379411764,4147,305,2.355108558130038,False
Podcast,Unaided Brand Awareness (Any Mention) - Uber Eats,Unknown,-0.03324141108,0.05868104509632455,17,0.18497651515882355,0.29359502518823527,0.10861851002941177,0.09269634061764706,4147,305,1.7652994620204476,False
Podcast,Unaided Brand Awareness (First Mention),Unknown,-0.030214169415294118,0.12624847372034817,17,0.11107620113352941,0.18261104537647058,0.07153484423529412,0.11812625809411766,4147,305,4.178452565915727,False
Social,Affinity ,Unknown,0.0031015580157000002,0.019051125784980912,40,0.38047501908035,0.45627254678250007,0.075797527705,0.088254981465,46307,12927,6.142437345535581,False
Social,Aided Awareness,Unknown,-0.000470552399355,0.002395254305552758,40,0.5893363898182951,0.70823772235,0.11890133252499999,0.02347601662275,46307,12927,5.090303032852459,False
Social,BA MDS: Is different,Unknown,0.0032033366481000005,0.020216980377859108,40,0.43774462282042503,0.5260942553325,0.088349632515,0.08391150486250001,46307,12927,6.311225637133841,False
Social,BA MDS: Meets needs,Unknown,0.00115857586135,0.01664844575888123,40,0.43781213957864995,0.52897461336,0.0911624737825,0.08412985169750001,46307,12927,14.369750237573625,False
Social,BA MDS: Sets trends,Unknown,0.0028023968489,0.011580115954144323,40,0.45171093595177503,0.543797863815,0.0920869278625,0.07867679879350001,46307,12927,4.132218446752023,False
Social,BA: Has my favorite brands or stores,Unknown,0.001185046822725,0.004525045660708186,40,0.45812038642760006,0.55364829009,0.0955279036625,0.05969487820875,46307,12927,3.8184530551315277,False
Social,BA: Is a brand I trust,Unknown,0.0012631670538500001,0.005973723934416628,40,0.4579752827327,0.55389303718,0.09591775444499999,0.072516522445,46307,12927,4.729163823747101,False
Social,BA: Is an essential part of my life,Unknown,0.0032863294877500003,0.021934359193634,40,0.3974460679823,0.47779289008500003,0.08034682209999999,0.1049133977725,46307,12927,6.674424848572155,False
Social,BA: Makes my life easier,Unknown,-0.00034402765977499994,0.007526845327034344,40,0.471839007076825,0.5704049798225,0.098565972745,0.06351570915925,46307,12927,21.878605144589336,False
Social,BA: Offers a wide selection of brands or stores across a variety of categories,Unknown,-0.0014414037179,0.011622551288860188,40,0.47527915464335,0.57608150116,0.1008023465175,0.07325814560375,46307,12927,8.063355980372545,False
Social,Brand Familiarity,Unknown,0.00054508706265,0.0034413710757773336,40,0.5132305615399,0.6180264339775,0.10479587243499999,0.053729967655,46307,12927,6.313433782571786,False
Social,Brand Favorability,Unknown,0.0013564956073249998,0.004837299992639312,40,0.4904704953018725,0.59130162254,0.10083112723750001,0.05467870039575,46307,12927,3.566027023248851,False
Social,Consideration (Top 2 Box),Unknown,0.0037940635617499997,0.02130335499402674,40,0.459095317539475,0.55531935648,0.0962240389425,0.0707168213375,46307,12927,5.614917791256147,False
Social,DashPass Actions – Saw a Deal,Unknown,-0.0003757857982499998,0.020532069754220082,40,0.202382773946525,0.24658028979750002,0.0441975158475,0.067418911395,36803,9778,54.6376947980367,False
Social,DashPass Actions – Talked to others,Unknown,-0.0010604824495000001,0.0105669834069263,40,0.20558342159735,0.24862980942275,0.0430463878275,0.055301867763500004,36803,9778,9.964317101059482,False
Social,DashPass Aided Awareness,Unknown,0.0006421879990475,0.004447957217172239,40,0.5220686249319024,0.62905992975,0.10699130481750001,0.026197277982,46307,12927,6.926254031170773,False
Social,DashPass Aided Awareness (DD aware non-users),Unknown,0.003572322928,0.024159787837159368,40,0.08365160771765,0.09787900350025,0.014227395782749999,0.06434914700750001,46307,12927,6.7630469932586585,False
Social,DashPass Aided Awareness (DD users),Unknown,0.00037400226372499997,0.005179254589296527,40,0.43841701720717496,0.531180926245,0.09276390903500001,0.0561257065675,46307,12927,13.848190483426539,False
Social,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),Unknown,0.0012198771182749999,0.010717877246012789,40,0.0645944808191075,0.07755988760525,0.01296540678575,0.020013169479,46307,12927,8.786030236527997,False
Social,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),Unknown,0.00584308353225,0.03398944362582306,40,0.22050544375130002,0.2666762823075,0.046170838557499996,0.054634752652999996,46307,12927,5.817038801212332,False
Social,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,Unknown,0.00403939496275,0.014631702440770568,40,0.392553168215325,0.47323274282499994,0.0806795746125,0.08509431978500001,46307,12927,3.622250999394567,False
Social,DashPass Benefits Awareness: $0 delivery fees on eligible orders,Unknown,0.003706978213,0.012307700441984303,40,0.40090294905762497,0.483698271065,0.08279532200749999,0.086227096755,46307,12927,3.320143722135305,False
Social,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,Unknown,0.0056350983791,0.025353220845335617,40,0.337720702203975,0.4036431615925,0.06592245939,0.0704004320005,46307,12927,4.499162062434988,False
Social,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,Unknown,0.0017259950664500004,0.013063696448637405,40,0.389149046192605,0.47015377016000004,0.08100472397,0.044582137563,46307,12927,7.5687913033880285,False
Social,DashPass Benefits Awareness: Discounted rides with Lyft,Unknown,0.0027289826843125,0.016191401311059863,40,0.32019286398185,0.3825665079475,0.0623736439625,0.05061379342175,46307,12927,5.93312717011207,False
Social,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,Unknown,0.0039517253284999995,0.016043965256981943,40,0.30770745901325,0.3665050696225,0.058797610612499995,0.09157944278499999,46307,12927,4.05998998494967,False
Social,DashPass Benefits Awareness: Reduced service fees on eligible orders,Unknown,-0.0005652059805,0.002845699896745274,40,0.37540559092335,0.45574701263249995,0.0803414217125,0.033562560965,46307,12927,5.034801461633285,False
Social,DashPass Benefits: Consistently adds valuable perks and benefits for members,Unknown,0.0018714344533325004,0.017476494173511978,40,0.3823882516086075,0.4619426279125,0.0795543763025,0.06429664158675,46307,12927,9.338555321770013,False
Social,DashPass Benefits: Makes members' lives better,Unknown,0.0014606496755249997,0.013551626849105863,40,0.39702736038130004,0.48025707944749996,0.08322971906750001,0.07991076999749999,46307,12927,9.277807729108636,False
Social,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",Unknown,0.00257799608825,0.017637909568827527,40,0.362748830452575,0.4360661785725,0.07331734812249999,0.0847501916825,46307,12927,6.841713084522375,False
Social,DashPass Benefits: Save more than other delivery subscription services,Unknown,0.004322924396324999,0.025169389331615603,40,0.37054024000117497,0.4465135829225,0.07597334291999999,0.0717050662125,46307,12927,5.822306157612329,False
Social,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,Unknown,0.00121770078155,0.011928390261557158,40,0.391762506725025,0.47472251872250004,0.0829600120025,0.0721170414425,46307,12927,9.795830340499265,False
Social,DashPass Worth,Unknown,0.0020925009832500003,0.007816237769627766,40,0.1962505414245525,0.23792071473999998,0.041670173314999996,0.03773547993425,46307,12927,3.7353567965773933,False
Social,First Choice Consideration,Unknown,0.004440520342975001,0.04529036402090964,40,0.1526421584122575,0.1826148051825,0.0299726467725,0.05447136303325001,46307,12927,10.19933713231603,False
Social,More than Restaurant Aided Awareness,Unknown,-0.0010844756286,0.004814287940560398,40,0.46909239004052494,0.56824582987,0.0991534398275,0.07093259543925,46307,12927,4.439277207893907,False
Social,More than Restaurant Aided Awareness: Alcoholic Beverages,Unknown,-0.00199430054694,0.02736819821854873,40,0.2532832534527625,0.30905668743,0.055773433977499995,0.0667825762955,46307,12927,13.72320649489955,False
Social,More than Restaurant Aided Awareness: Baby Supplies,Unknown,-0.00603385355575,0.023634589816983208,40,0.221531975485075,0.27113699870749997,0.04960502322,0.06969810036749999,46307,12927,3.9169975868009708,False
Social,More than Restaurant Aided Awareness: Flowers,Unknown,-0.0081910379095,0.03426387126033087,40,0.2013758812981,0.25063357176525003,0.049257690467500004,0.078378651145,46307,12927,4.183092745864537,False
Social,More than Restaurant Aided Awareness: Fresh Food & Produce,Unknown,-0.006567077115,0.020987853122359262,40,0.2603551574805,0.31932524049275,0.05897008300499999,0.0957632728125,46307,12927,3.195920004414211,False
Social,More than Restaurant Aided Awareness: Health & Medicine,Unknown,-0.01220466127225,0.05014692654239144,40,0.21813208474025,0.26984442944000003,0.0517123446975,0.101654383485,46307,12927,4.108833946617722,False
Social,More than Restaurant Aided Awareness: Household Essentials,Unknown,-0.0038926065683750006,0.014838449083209951,40,0.2527752822153575,0.30730400572,0.054528723505,0.051046407849250006,46307,12927,3.811957058224967,False
Social,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,Unknown,-0.00659119311045,0.025033704938194436,40,0.2885001541156,0.35378869131,0.0652885371925,0.0840459466025,46307,12927,3.79805363288549,False
Social,More than Restaurant Aided Awareness: Personal Care & Beauty,Unknown,-0.002266313194725,0.009648719320341052,40,0.21400867359269998,0.265017471875,0.05100879828,0.06164400380775,46307,12927,4.25745185740396,False
Social,More than Restaurant Aided Awareness: Pet Supplies,Unknown,-0.00696783253555,0.02791606791971423,40,0.21738284032072502,0.26878135141750004,0.0513985110975,0.081612439759,46307,12927,4.006420616064749,False
Social,More than Restaurant Aided Awareness: Prepared Restaurant Food,Unknown,-0.006707965035499999,0.021420053766594827,40,0.35399857388575,0.43475094962250005,0.080752375735,0.112479563615,46307,12927,3.1932268062274143,False
Social,More than Restaurant Consideration,Unknown,0.00241425845575,0.016140749647784464,40,0.421540725959025,0.5097406692099999,0.0881999432475,0.060277355985,46307,12927,6.685593089398653,False
Social,More than Restaurant Consideration: Alcoholic Beverages,Unknown,-0.0015231205477499999,0.018583483779177283,40,0.224559240615075,0.27321111180025,0.048651871185,0.066699481595,46307,12927,12.200927764141435,False
Social,More than Restaurant Consideration: Baby Supplies,Unknown,-0.0074064868925,0.03839440546101721,40,0.191454376081,0.2324935224575,0.041039146375,0.11001345733500001,46307,12927,5.183888936588327,False
Social,More than Restaurant Consideration: Flowers,Unknown,-0.0035611370289499998,0.01406423572718482,40,0.1765405683140425,0.21897429290025,0.0424337245875,0.05225774546900001,46307,12927,3.9493666244378294,False
Social,More than Restaurant Consideration: Fresh Food & Produce,Unknown,0.00205371604575,0.018127656864317353,40,0.22454268595787502,0.2729626491,0.04841996314,0.0686802163775,46307,12927,8.826759133440614,False
Social,More than Restaurant Consideration: Health & Medicine,Unknown,-0.005860571742,0.01954896961997343,40,0.19505469660415,0.2398267790625,0.04477208246,0.071885726095,46307,12927,3.335676190067776,False
Social,More than Restaurant Consideration: Household Essentials,Unknown,2.306493425000087e-06,0.006965543780009131,40,0.2050192308749225,0.2507408724425,0.0457216415675,0.03592952103725,46307,12927,3019.9712275394277,False
Social,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,Unknown,-0.0015539994697499999,0.02120548195982947,40,0.24693521807125,0.3014006056025,0.05446538753,0.09028314982999999,46307,12927,13.645745943041351,False
Social,More than Restaurant Consideration: Personal Care & Beauty,Unknown,-0.0037212648262,0.01296185061429829,40,0.196997032417825,0.24130827511000003,0.0443112426925,0.053407817079999996,46307,12927,3.4831841375649657,False
Social,More than Restaurant Consideration: Pet Supplies,Unknown,-0.0061846658577,0.02128053066964035,40,0.195265120277175,0.23998425789024996,0.0447191376175,0.08171716308275,46307,12927,3.4408537436417483,False
Social,More than Restaurant Consideration: Prepared Restaurant Food,Unknown,-0.0025166076581250004,0.008508821470189068,40,0.30554590871405,0.3736501746925,0.06810426598,0.05411091138,46307,12927,3.381067939898335,False
Social,Unaided Brand Awareness (Any Mention),Unknown,-0.002524204367125,0.0162575624644014,40,0.26032234067987,0.31946408981749996,0.05914174914,0.07593563627024999,46307,12927,6.440668067981484,False
Social,Unaided Brand Awareness (Any Mention) - Amazon,Unknown,-0.002541201045775,0.015482112992367097,40,0.1368786244607775,0.16573455044275,0.028855925980000002,0.03898983130675,46307,12927,6.092439249585409,False
Social,Unaided Brand Awareness (Any Mention) - GrubHub,Unknown,-0.0105808809733,0.0410511450640127,40,0.066636351493785,0.08240955988849999,0.0157732083975,0.05411308521825,46307,12927,3.879747363910619,False
Social,Unaided Brand Awareness (Any Mention) - Instacart,Unknown,0.0005825572137749997,0.026213835527786628,40,0.14434482143645,0.17484397546000002,0.030499154025000003,0.046274310111,46307,12927,44.99787301219681,False
Social,Unaided Brand Awareness (Any Mention) - Uber Eats,Unknown,0.004523520139999999,0.026537962414781326,40,0.22394420499200002,0.27376718423525,0.049822979239999995,0.064961066695,46307,12927,5.866661713322522,False
Social,Unaided Brand Awareness (First Mention),Unknown,-0.00192529406725,0.01525724363916876,40,0.1514831269439,0.18470356429999998,0.033220437355,0.06569798505499999,46307,12927,7.924630267500638,False
