CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID
1,0,0,0,0,,0.696202532,55,24,0.696202532,79,0,1059334,More than Restaurant Consideration,0,24968982
1,0,0,0,0,,0,0,0,0,0,0,6,Brand Favorability,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,239621,Affinity,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955549,BA: Has my favorite brands or stores,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955551,BA: Is an essential part of my life,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955556,BA MDS: Is different,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955558,DashPass Aided Awareness,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955561,DashPass Benefits: Makes members' lives better,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955951,More than Restaurant Consideration: Flowers,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968992
1,0,0,0,0,,0,0,0,0,0,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968992
1,0,0,0,0,,0,0,0,0,0,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,1009175,DashPass Actions – Saw a Deal,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,1022757,First Choice Consideration,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,1059334,More than Restaurant Consideration,0,24968992
1,0,0,0,0,,0,0,0,0,0,0,2,Aided Awareness,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,239621,Affinity,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955549,BA: Has my favorite brands or stores,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955555,BA MDS: Meets needs,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955557,BA MDS: Sets trends,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955560,DashPass Worth,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955950,More than Restaurant Consideration: Household Essentials,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964361,DashPass Aided Awareness (DD users),0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,1009175,DashPass Actions – Saw a Deal,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,1009176,DashPass Actions – Talked to others,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,1022756,Consideration (Top 2 Box),0,24968894
1,0,0,0,0,,0,0,0,0,0,0,1022757,First Choice Consideration,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,1059333,More than Restaurant Aided Awareness,0,24968894
1,0,0,0,0,,0,0,0,0,0,0,1059334,More than Restaurant Consideration,0,24968894
1,22.43199408,8.425770164,0.417004227,58,,-0.020900331,854,395,0.396103896,2156,-0.050120189,1,Unaided Brand Awareness (Any Mention),0.251845565,22220574
1,42.86784256,10.925363,0.796900689,58,,0.109871111,1955,201,0.9067718,2156,0.137873028,2,Aided Awareness,0.994869489,22220574
1,38.3798216,4.488020957,0.713469688,58,,0.043951462,1633,322,0.75742115,2156,0.061602424,6,Brand Favorability,0.558308319,22220574
1,17.82767254,35.96553302,0.331411232,58,,-0.113414943,470,1686,0.217996289,2156,-0.342218162,109095,Unaided Brand Awareness (First Mention),0.96002698,22220574
1,31.34964669,11.51819587,0.582780787,58,,0.011375057,1281,674,0.594155844,2156,0.019518586,239621,Affinity,0.138186436,22220574
1,35.52450973,7.343332827,0.660390273,58,,0.117902862,1678,277,0.778293135,2156,0.178535128,955538,Brand Familiarity,0.966180286,22220574
1,32.09036058,10.77748197,0.596550443,58,,0.144636942,1598,357,0.741187384,2156,0.24245551,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0.986456155,22220574
1,34.60512894,8.262713611,0.643299253,58,,0.060318558,1517,438,0.703617811,2156,0.093764384,955549,BA: Has my favorite brands or stores,0.678372103,22220574
1,34.75206083,8.115781724,0.646030674,58,,0.072893259,1550,405,0.718923933,2156,0.112832505,955550,BA: Is a brand I trust,0.776056714,22220574
1,31.38049614,11.48734641,0.58335427,58,,0.112378569,1500,455,0.695732839,2156,0.192642061,955555,BA MDS: Meets needs,0.932823537,22220574
1,33.50056487,9.367277682,0.622765729,58,,0.096158204,1550,405,0.718923933,2156,0.154405099,955557,BA MDS: Sets trends,0.891099849,22220574
1,17.75911409,20.29303843,0.330136751,58,,-0.007316713,696,1064,0.322820037,2156,-0.022162675,955560,DashPass Worth,0.093604632,22220574
1,29.64046711,8.411685407,0.551007638,58,,0.068194589,1335,425,0.619202226,2156,0.123763419,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0.708329667,22220574
1,28.82744694,9.224705577,0.53589383,58,,0.055479083,1275,485,0.591372913,2156,0.103526259,955564,DashPass Benefits: Save more than other delivery subscription services,0.603387635,22220574
1,28.65069628,9.401456237,0.532608087,58,,0.100972619,1366,394,0.633580705,2156,0.18958146,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.884156141,22220574
1,29.84913307,8.20301944,0.554886677,58,,0.061068796,1328,432,0.615955473,2156,0.110056339,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.654252762,22220574
1,27.35580409,10.69634843,0.508536418,58,,0.026250224,1153,607,0.534786642,2156,0.051619162,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.30750524,22220574
1,19.6481365,34.14506906,0.365253126,58,,0.182056707,1180,976,0.547309833,2156,0.498439832,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0.993930854,22220574
1,13.42941493,40.36379063,0.249648906,58,,0.12697447,812,1344,0.376623377,2156,0.508612164,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0.951462988,22220574
1,12.82916963,40.96403593,0.238490521,58,,0.118652336,770,1386,0.357142857,2156,0.497513844,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0.937740409,22220574
1,12.02487272,41.76833284,0.223538876,58,,0.117370215,735,1421,0.340909091,2156,0.525055045,955940,More than Restaurant Aided Awareness: Flowers,0.937784863,22220574
1,19.92395508,33.86925048,0.370380513,58,,0.099934886,1014,1142,0.470315399,2156,0.269816802,955944,More than Restaurant Consideration: Prepared Restaurant Food,0.86771285,22220574
1,12.64516366,41.1480419,0.235069904,58,,0.103520078,730,1426,0.338589981,2156,0.440379972,955946,More than Restaurant Consideration: Alcoholic Beverages,0.900466967,22220574
1,12.09247917,41.70072639,0.22479566,58,,0.103590239,708,1448,0.3283859,2156,0.460819569,955949,More than Restaurant Consideration: Personal Care & Beauty,0.903316039,22220574
1,9.073392808,44.71981275,0.168671726,58,,0.145335696,677,1479,0.314007421,2156,0.86164824,955951,More than Restaurant Consideration: Flowers,0.981748169,22220574
1,9.187154114,44.60605145,0.170786515,58,,0.157599385,708,1448,0.3283859,2156,0.92278588,955953,More than Restaurant Consideration: Pet Supplies,0.988562458,22220574
1,28.65069628,9.401456237,0.532608087,58,,0.087057962,1336,424,0.619666048,2156,0.163455952,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.821730027,22220574
1,1.698221266,41.16962129,0.031569438,58,,0.059339653,196,1759,0.090909091,2156,1.879655032,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,22220574
1,30.36374396,12.50409859,0.564453143,58,,0.12014797,1476,479,0.684601113,2156,0.212857296,964361,DashPass Aided Awareness (DD users),0.947350063,22220574
1,9.244312286,11.36338729,0.171849069,58,,0.059598055,499,603,0.231447124,2156,0.346804646,964363,Unaided Brand Awareness (Any Mention) - Instacart,0.712883341,22220574
1,7.638438582,11.11338514,0.141996345,58,,-0.040419351,219,800,0.101576994,2156,-0.284650641,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0.683124802,22220574
1,4.237266064,4.908070147,0.463325346,10,,-0.156024837,543,1224,0.307300509,1767,-0.336750057,1009176,DashPass Actions – Talked to others,0,22220574
1,10.93997473,31.92786783,0.203370939,58,,0.005812734,451,1504,0.209183674,2156,0.028581933,1022757,First Choice Consideration,0.085554177,22220574
1,30.18384439,23.60936117,0.561108863,58,,0.106794662,1440,716,0.667903525,2156,0.190327884,1059334,More than Restaurant Consideration,0.910953096,22220574
1,1524.802962,207.7365752,0.880097065,1734,,-0.000480758,1834,251,0.879616307,2085,-0.000546256,2,Aided Awareness,0.036284471,24629942
1,380.0517733,1352.487763,0.219361097,1734,,-0.012646469,431,1654,0.206714628,2085,-0.057651374,109095,Unaided Brand Awareness (First Mention),0.658512797,24629942
1,1310.620094,214.1828674,0.756473412,1734,,0.008994214,1596,238,0.765467626,2085,0.011889663,955538,Brand Familiarity,0.483815031,24629942
1,1219.373425,306.2459748,0.703806983,1734,,-0.002128326,1463,371,0.701678657,2085,-0.00302402,955548,BA: Makes my life easier,0.113915577,24629942
1,1196.761521,328.8578781,0.690755678,1734,,0.002769502,1446,388,0.69352518,2085,0.004009381,955550,BA: Is a brand I trust,0.146470678,24629942
1,1137.464938,388.1544619,0.656530436,1734,,0.002941986,1375,459,0.659472422,2085,0.004481111,955555,BA MDS: Meets needs,0.151342427,24629942
1,1171.632578,353.9868217,0.676251568,1734,,0.006242437,1423,411,0.682494005,2085,0.009230939,955557,BA MDS: Sets trends,0.319381634,24629942
1,547.1239864,822.4407581,0.315793074,1734,,0.014182945,688,959,0.329976019,2085,0.044912147,955560,DashPass Worth,0.649058399,24629942
1,995.6333984,374.7477843,0.574667058,1734,,0.007587139,1214,433,0.582254197,2085,0.013202669,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0.363633601,24629942
1,989.4875548,380.8936278,0.571119755,1734,,-0.003254047,1184,463,0.567865707,2085,-0.005697661,955564,DashPass Benefits: Save more than other delivery subscription services,0.160233742,24629942
1,1045.245142,325.1360404,0.603302332,1734,,0.010606541,1280,367,0.613908873,2085,0.017580806,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.496367974,24629942
1,1024.847364,345.5338191,0.591528991,1734,,0.001756381,1237,410,0.593285372,2085,0.002969222,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.087572559,24629942
1,888.4878004,481.8933822,0.512823968,1734,,0.0185909,1108,539,0.531414868,2085,0.03625201,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.747867129,24629942
1,857.4162261,875.1233106,0.494889847,1734,,-0.025345482,979,1106,0.469544365,2085,-0.051214392,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0.881402539,24629942
1,599.4181873,1133.121349,0.345976628,1734,,-0.018398691,683,1402,0.327577938,2085,-0.053178999,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0.769279636,24629942
1,543.9888796,1188.550657,0.31398353,1734,,-0.027172978,598,1487,0.286810552,2085,-0.086542687,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0.932109753,24629942
1,545.857677,1186.68186,0.315062176,1734,,-0.039762416,574,1511,0.27529976,2085,-0.126204982,955940,More than Restaurant Aided Awareness: Flowers,0.992748895,24629942
1,542.2639443,1190.275592,0.312987919,1734,,-0.016585041,618,1467,0.296402878,2085,-0.052989398,955942,More than Restaurant Aided Awareness: Pet Supplies,0.732742915,24629942
1,705.2387733,1027.300763,0.407054938,1734,,0.012609331,875,1210,0.419664269,2085,0.030976975,955944,More than Restaurant Consideration: Prepared Restaurant Food,0.569109227,24629942
1,502.5782561,1229.961281,0.29008184,1734,,0.005361805,616,1469,0.295443645,2085,0.018483768,955946,More than Restaurant Consideration: Alcoholic Beverages,0.282989788,24629942
1,505.6920775,1226.847459,0.291879098,1734,,-0.038162072,529,1556,0.253717026,2085,-0.130746162,955949,More than Restaurant Consideration: Personal Care & Beauty,0.991705843,24629942
1,487.1902763,1245.34926,0.281200092,1734,,-0.037555008,508,1577,0.243645084,2085,-0.133552615,955953,More than Restaurant Consideration: Pet Supplies,0.991470458,24629942
1,1029.396047,340.9851358,0.594154433,1734,,0.00536595,1250,397,0.599520384,2085,0.009031238,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.263582194,24629942
1,153.8513796,1370.951582,0.088801079,1734,,-7.21E-05,185,1649,0.088729017,2085,-0.000811497,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0.006220227,24629942
1,1135.331397,389.4715648,0.655298983,1734,,0.011367683,1390,444,0.666666667,2085,0.017347324,964361,DashPass Aided Awareness (DD users),0.540171783,24629942
1,338.3161572,476.2711114,0.195271825,1734,,0.008565105,425,516,0.203836931,2085,0.043862475,964363,Unaided Brand Awareness (Any Mention) - Instacart,0.490027871,24629942
1,167.9919271,585.9245704,0.096962825,1734,,-0.01446882,172,679,0.082494005,2085,-0.149220279,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0.88190801,24629942
1,337.3615825,851.3487252,0.283804709,1183,,-0.026898631,372,1076,0.256906077,1448,-0.094778665,1009176,DashPass Actions – Talked to others,0.878301718,24629942
1,341.4020954,1183.400866,0.19705299,1734,,0.00294701,417,1417,0.2,2085,0.014955421,1022757,First Choice Consideration,0.179773251,24629942
1,1097.655327,634.8842101,0.63355283,1734,,-0.002857386,1315,770,0.630695444,2085,-0.0045101,1059334,More than Restaurant Consideration,0.144650066,24629942
1,0,0,0,0,,0,0,0,0,0,0,2,Aided Awareness,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,109095,Unaided Brand Awareness (First Mention),0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955549,BA: Has my favorite brands or stores,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955551,BA: Is an essential part of my life,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955556,BA MDS: Is different,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955558,DashPass Aided Awareness,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955561,DashPass Benefits: Makes members' lives better,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955950,More than Restaurant Consideration: Household Essentials,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,955953,More than Restaurant Consideration: Pet Supplies,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,25033391
1,0,0,0,0,,0,0,0,0,0,0,964361,DashPass Aided Awareness (DD users),0,25033391
1,0,0,0,0,,0,0,0,0,0,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,25033391
1,0,0,0,0,,0,0,0,0,0,0,1059333,More than Restaurant Aided Awareness,0,25033391
1,521.7261174,186.3314435,0.460723612,1135,,-0.035043222,610,229,0.425680391,1433,-0.076061267,1,Unaided Brand Awareness (Any Mention),0.924266956,22228322
1,987.4910117,61.36145717,0.872029233,1135,,-0.002524697,1246,82,0.869504536,1433,-0.002895198,6,Brand Favorability,0.150151203,22228322
1,1008.811053,40.04141605,0.890856442,1135,,0.009352909,1290,38,0.900209351,1433,0.010498784,955538,Brand Familiarity,0.559475149,22228322
1,970.9096836,77.94278532,0.857386667,1135,,-0.017191272,1204,124,0.840195394,1433,-0.020050781,955548,BA: Makes my life easier,0.771544935,22228322
1,951.2269449,97.62552404,0.84000532,1135,,-0.01376666,1184,144,0.82623866,1433,-0.016388777,955549,BA: Has my favorite brands or stores,0.646269129,22228322
1,885.6632428,163.1892261,0.782107614,1135,,0.026685129,1159,169,0.808792743,1433,0.034119511,955551,BA: Is an essential part of my life,0.904976355,22228322
1,924.7080947,124.1443743,0.81658717,1135,,0.008953653,1183,145,0.825540823,1433,0.010964725,955556,BA MDS: Is different,0.443824761,22228322
1,1016.719157,32.13331217,0.897839895,1135,,0.009347823,1300,28,0.907187718,1433,0.010411458,955558,DashPass Aided Awareness,0.573426428,22228322
1,883.1171833,133.6019734,0.77985925,1135,,0.022652962,1150,150,0.802512212,1433,0.0290475,955561,DashPass Benefits: Makes members' lives better,0.84020977,22228322
1,875.7976511,140.9215056,0.77339555,1135,,0.014462091,1129,171,0.787857641,1433,0.018699476,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0.621518751,22228322
1,882.4436582,134.2754985,0.779264477,1135,,0.012082348,1134,166,0.791346825,1433,0.01550481,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.541546594,22228322
1,878.0934823,138.6256744,0.775422943,1135,,-0.000126362,1111,189,0.775296581,1433,-0.000162959,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.006079483,22228322
1,737.4546104,279.2645463,0.651228184,1135,,0.01939289,961,339,0.670621075,1433,0.029778948,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.697816454,22228322
1,762.7553682,253.9637885,0.673570667,1135,,0.024963876,1001,299,0.698534543,1433,0.037062001,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0.824695273,22228322
1,492.3635896,640.042268,0.43479428,1135,,-0.011905236,606,827,0.422889044,1433,-0.027381308,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0.455151136,22228322
1,514.2466993,618.1591583,0.454118721,1135,,0.003662159,656,777,0.457780879,1433,0.00806432,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0.146799621,22228322
1,454.9933475,677.4125101,0.401793531,1135,,0.012023636,593,840,0.413817167,1433,0.029924913,955939,More than Restaurant Aided Awareness: Household Essentials,0.46181931,22228322
1,436.6798843,695.7259734,0.385621358,1135,,-0.003206843,548,885,0.382414515,1433,-0.00831604,955941,More than Restaurant Aided Awareness: Baby Supplies,0.13180219,22228322
1,458.3159814,674.0898762,0.404727668,1135,,-0.022313152,548,885,0.382414515,1433,-0.055131275,955943,More than Restaurant Aided Awareness: Health & Medicine,0.749878629,22228322
1,429.3016129,703.1042448,0.379105786,1135,,-0.000878291,542,891,0.378227495,1433,-0.002316745,955945,More than Restaurant Consideration: Fresh Food & Produce,0.036346597,22228322
1,453.7012225,678.7046351,0.400652487,1135,,0.00269713,578,855,0.403349616,1433,0.006731843,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0.110098121,22228322
1,399.761164,732.6446937,0.353019336,1135,,0.005668731,514,919,0.358688067,1433,0.016057848,955951,More than Restaurant Consideration: Flowers,0.234226833,22228322
1,427.5487823,704.8570753,0.377557904,1135,,-0.032826571,494,939,0.344731333,1433,-0.086944469,955953,More than Restaurant Consideration: Pet Supplies,0.914885666,22228322
1,875.7201368,140.9990199,0.773327099,1135,,0.012437032,1126,174,0.785764131,1433,0.016082499,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.550285913,22228322
1,78.29397249,970.5584964,0.069139498,1135,,-0.005636358,91,1237,0.06350314,1433,-0.081521531,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0.43222124,22228322
1,947.7995938,101.0528751,0.83697871,1135,,0.012986398,1218,110,0.849965108,1433,0.015515805,964361,DashPass Aided Awareness (DD users),0.632518546,22228322
1,282.7279304,335.8683499,0.249670141,1135,,0.014112134,378,370,0.263782275,1433,0.056523113,964363,Unaided Brand Awareness (Any Mention) - Instacart,0.583301118,22228322
1,120.4992071,439.361522,0.106409912,1135,,-0.018482487,126,553,0.087927425,1433,-0.173691401,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0.885461403,22228322
1,331.1307772,502.8160766,0.397064604,828,,0.014352719,418,598,0.411417323,1016,0.036147062,1009175,DashPass Actions – Saw a Deal,0.46769265,22228322
1,897.5941489,151.25832,0.792643506,1135,,0.027314624,1175,153,0.81995813,1433,0.034460163,1022756,Consideration (Top 2 Box),0.918965234,22228322
1,931.6009851,200.8048726,0.822674114,1135,,0.00914724,1192,241,0.831821354,1433,0.011118911,1059333,More than Restaurant Aided Awareness,0.457926579,22228322
1,0,0,0,0,,0.915775401,685,63,0.915775401,748,0,2,Aided Awareness,0,24969009
1,0,0,0,0,,0.227272727,170,578,0.227272727,748,0,109095,Unaided Brand Awareness (First Mention),0,24969009
1,0,0,0,0,,0.78342246,586,99,0.78342246,748,0,955538,Brand Familiarity,0,24969009
1,0,0,0,0,,0.588235294,440,245,0.588235294,748,0,955551,BA: Is an essential part of my life,0,24969009
1,0,0,0,0,,0.655080214,490,195,0.655080214,748,0,955556,BA MDS: Is different,0,24969009
1,0,0,0,0,,0.772727273,578,107,0.772727273,748,0,955558,DashPass Aided Awareness,0,24969009
1,0,0,0,0,,0.592245989,443,135,0.592245989,748,0,955561,DashPass Benefits: Makes members' lives better,0,24969009
1,0,0,0,0,,0.578877005,433,145,0.578877005,748,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24969009
1,0,0,0,0,,0.529411765,396,182,0.529411765,748,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24969009
1,0,0,0,0,,0.565508021,423,155,0.565508021,748,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24969009
1,0,0,0,0,,0.454545455,340,238,0.454545455,748,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24969009
1,0,0,0,0,,0.473262032,354,224,0.473262032,748,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969009
1,0,0,0,0,,0.414438503,310,438,0.414438503,748,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969009
1,0,0,0,0,,0.342245989,256,492,0.342245989,748,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969009
1,0,0,0,0,,0.339572193,254,494,0.339572193,748,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969009
1,0,0,0,0,,0.344919786,258,490,0.344919786,748,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969009
1,0,0,0,0,,0.493315508,369,379,0.493315508,748,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969009
