CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID,FILTER_NAME,GROUP_NAME
1,0,0,0,0,,0.6257861635,796,245,0.6257861635,1272,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.6179245283,786,255,0.6179245283,1272,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.5267295597,670,371,0.5267295597,1272,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.501572327,638,403,0.501572327,1272,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.5400943396,687,585,0.5400943396,1272,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.4072327044,518,754,0.4072327044,1272,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3860062893,491,781,0.3860062893,1272,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.4363207547,555,717,0.4363207547,1272,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3380503145,430,842,0.3380503145,1272,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3687106918,469,803,0.3687106918,1272,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3349056604,426,846,0.3349056604,1272,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3294025157,419,853,0.3294025157,1272,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3396226415,432,840,0.3396226415,1272,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3537735849,450,822,0.3537735849,1272,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.481918239,613,659,0.481918239,1272,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.373427673,475,797,0.373427673,1272,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3498427673,445,827,0.3498427673,1272,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3907232704,497,775,0.3907232704,1272,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3128930818,398,874,0.3128930818,1272,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3246855346,413,859,0.3246855346,1272,0,955950,More than Restaurant Consideration: Household Essentials,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3081761006,392,880,0.3081761006,1272,0,955951,More than Restaurant Consideration: Flowers,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3474842767,442,712,0.3474842767,1272,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.08726415094,111,1043,0.08726415094,1272,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.1273584906,162,1110,0.1273584906,1272,0,964360,DashPass Aided Awareness (DD aware non-users),0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.6910377358,879,275,0.6910377358,1272,0,964361,DashPass Aided Awareness (DD users),0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3828616352,487,295,0.3828616352,1272,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.2295597484,292,382,0.2295597484,1272,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.2295597484,292,460,0.2295597484,1272,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.0927672956,118,512,0.0927672956,1272,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.301559792,348,806,0.301559792,1154,0,1009175,DashPass Actions – Saw a Deal,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.3041594454,351,803,0.3041594454,1154,0,1009176,DashPass Actions – Talked to others,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.715408805,910,244,0.715408805,1272,0,1022756,Consideration (Top 2 Box),0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.2075471698,264,890,0.2075471698,1272,0,1022757,First Choice Consideration,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.7216981132,918,354,0.7216981132,1272,0,1059333,More than Restaurant Aided Awareness,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.6705974843,853,419,0.6705974843,1272,0,1059334,More than Restaurant Consideration,0,24969040,Creative:  Size/Length - 120x45,Creative
1,0,0,0,0,,0.4293948127,298,133,0.4293948127,694,0,1,Unaided Brand Awareness (Any Mention),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.9293948127,645,49,0.9293948127,694,0,2,Aided Awareness,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.765129683,531,114,0.765129683,694,0,6,Brand Favorability,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.2334293948,162,532,0.2334293948,694,0,109095,Unaided Brand Awareness (First Mention),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.5893371758,409,236,0.5893371758,694,0,239621,Affinity ,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.7910662824,549,96,0.7910662824,694,0,955538,Brand Familiarity,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.7449567723,517,128,0.7449567723,694,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.734870317,510,135,0.734870317,694,0,955548,BA: Makes my life easier,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.7017291066,487,158,0.7017291066,694,0,955549,BA: Has my favorite brands or stores,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.7276657061,505,140,0.7276657061,694,0,955550,BA: Is a brand I trust,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.613832853,426,219,0.613832853,694,0,955551,BA: Is an essential part of my life,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.6714697406,466,179,0.6714697406,694,0,955555,BA MDS: Meets needs,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.6556195965,455,190,0.6556195965,694,0,955556,BA MDS: Is different,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.7017291066,487,158,0.7017291066,694,0,955557,BA MDS: Sets trends,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.8227665706,571,74,0.8227665706,694,0,955558,DashPass Aided Awareness,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3155619597,219,352,0.3155619597,694,0,955560,DashPass Worth,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.5821325648,404,167,0.5821325648,694,0,955561,DashPass Benefits: Makes members' lives better,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.5734870317,398,173,0.5734870317,694,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.5893371758,409,162,0.5893371758,694,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.5446685879,378,193,0.5446685879,694,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3645533141,253,441,0.3645533141,694,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3645533141,253,441,0.3645533141,694,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3919308357,272,422,0.3919308357,694,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.4913544669,341,353,0.4913544669,694,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3616714697,251,443,0.3616714697,694,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3645533141,253,441,0.3645533141,694,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.4034582133,280,414,0.4034582133,694,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3213256484,223,471,0.3213256484,694,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3443804035,239,455,0.3443804035,694,0,955950,More than Restaurant Consideration: Household Essentials,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3054755043,212,482,0.3054755043,694,0,955951,More than Restaurant Consideration: Flowers,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.2896253602,201,493,0.2896253602,694,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.325648415,226,468,0.325648415,694,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3314121037,230,464,0.3314121037,694,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.590778098,410,161,0.590778098,694,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3285302594,228,417,0.3285302594,694,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.1051873199,73,572,0.1051873199,694,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.1354466859,94,600,0.1354466859,694,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.6873198847,477,168,0.6873198847,694,0,964361,DashPass Aided Awareness (DD users),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.3400576369,236,167,0.3400576369,694,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.2463976945,171,208,0.2463976945,694,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.1974063401,137,264,0.1974063401,694,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.1037463977,72,272,0.1037463977,694,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.2680115274,186,508,0.2680115274,694,0,1009175,DashPass Actions – Saw a Deal,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.6988472622,485,160,0.6988472622,694,0,1022756,Consideration (Top 2 Box),0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.2334293948,162,483,0.2334293948,694,0,1022757,First Choice Consideration,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.6700288184,465,229,0.6700288184,694,0,1059334,More than Restaurant Consideration,0,24968946,Creative:  Placement Publisher - Activision Blizzard/King (US),Creative
1,0,0,0,0,,0.4136931991,2713,1160,0.4136931991,6558,0,1,Unaided Brand Awareness (Any Mention),0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.9107959744,5973,585,0.9107959744,6558,0,2,Aided Awareness,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.7470265325,4899,1074,0.7470265325,6558,0,6,Brand Favorability,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.236505032,1551,5007,0.236505032,6558,0,109095,Unaided Brand Awareness (First Mention),0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.5590118939,3666,2308,0.5590118939,6558,0,239621,Affinity ,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.7772186642,5097,876,0.7772186642,6558,0,955538,Brand Familiarity,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.7366575175,4831,1143,0.7366575175,6558,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.7267459591,4766,1208,0.7267459591,6558,0,955548,BA: Makes my life easier,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6991460811,4585,1389,0.6991460811,6558,0,955549,BA: Has my favorite brands or stores,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.708905154,4649,1325,0.708905154,6558,0,955550,BA: Is a brand I trust,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6659042391,4367,1607,0.6659042391,6558,0,955555,BA MDS: Meets needs,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6874046966,4508,1466,0.6874046966,6558,0,955557,BA MDS: Sets trends,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3063433974,2009,3285,0.3063433974,6558,0,955560,DashPass Worth,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.5841720037,3831,1464,0.5841720037,6558,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6006404392,3939,1356,0.6006404392,6558,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.5609942056,3679,1616,0.5609942056,6558,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.544220799,3569,1726,0.544220799,6558,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6129917658,4020,1275,0.6129917658,6558,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.5795974382,3801,1494,0.5795974382,6558,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.5850869167,3837,1458,0.5850869167,6558,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.4502897225,2953,2342,0.4502897225,6558,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.4937480939,3238,2057,0.4937480939,6558,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.4731625496,3103,2192,0.4731625496,6558,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.5584019518,3662,2896,0.5584019518,6558,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.4066788655,2667,3891,0.4066788655,6558,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3812137847,2500,4058,0.3812137847,6558,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.4476974687,2936,3622,0.4476974687,6558,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3441598048,2257,4301,0.3441598048,6558,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3751143641,2460,4098,0.3751143641,6558,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3348581885,2196,4362,0.3348581885,6558,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3415675511,2240,4318,0.3415675511,6558,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.4812442818,3156,3402,0.4812442818,6558,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3334858188,2187,4371,0.3334858188,6558,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3741994511,2454,4104,0.3741994511,6558,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3171698689,2080,4478,0.3171698689,6558,0,955950,More than Restaurant Consideration: Household Essentials,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.2735590119,1794,4764,0.2735590119,6558,0,955952,More than Restaurant Consideration: Baby Supplies,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3058859408,2006,4552,0.3058859408,6558,0,955954,More than Restaurant Consideration: Health & Medicine,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3298261665,2163,3811,0.3298261665,6558,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.132357426,868,5690,0.132357426,6558,0,964360,DashPass Aided Awareness (DD aware non-users),0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6749008844,4426,1547,0.6749008844,6558,0,964361,DashPass Aided Awareness (DD users),0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3749618786,2459,1380,0.3749618786,6558,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.2325404087,1525,1837,0.2325404087,6558,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.2204940531,1446,2279,0.2204940531,6558,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.1070448307,702,2396,0.1070448307,6558,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.2999810498,1583,3694,0.2999810498,5277,0,1009175,DashPass Actions – Saw a Deal,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.2912639757,1537,3740,0.2912639757,5277,0,1009176,DashPass Actions – Talked to others,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.6936566026,4549,1424,0.6936566026,6558,0,1022756,Consideration (Top 2 Box),0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.209210125,1372,4601,0.209210125,6558,0,1022757,First Choice Consideration,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.7211039951,4729,1829,0.7211039951,6558,0,1059333,More than Restaurant Aided Awareness,0,24969050,Creative:  Size/Length - 30s,Creative
1,0,0,0,0,,0.3946731235,163,77,0.3946731235,413,0,1,Unaided Brand Awareness (Any Mention),0,24968956,Creative:  Placement Publisher - DV360,Creative
1,0,0,0,0,,0.8861985472,366,47,0.8861985472,413,0,2,Aided Awareness,0,24968956,Creative:  Placement Publisher - DV360,Creative
1,0,0,0,0,,0.52,13,7,0.52,25,0,955551,BA: Is an essential part of my life,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.6,15,5,0.6,25,0,955556,BA MDS: Is different,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.64,16,4,0.64,25,0,955558,DashPass Aided Awareness,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.4,10,6,0.4,25,0,955561,DashPass Benefits: Makes members' lives better,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.52,13,3,0.52,25,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.48,12,4,0.48,25,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.44,11,5,0.44,25,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.36,9,7,0.36,25,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.44,11,14,0.44,25,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.32,8,17,0.32,25,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.2,5,20,0.2,25,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.16,4,21,0.16,25,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.16,4,21,0.16,25,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.32,8,17,0.32,25,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.44,11,14,0.44,25,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.28,7,18,0.28,25,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.2,5,20,0.2,25,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.24,6,19,0.24,25,0,955950,More than Restaurant Consideration: Household Essentials,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.16,4,21,0.16,25,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.24,6,19,0.24,25,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.24,6,14,0.24,25,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.2,5,20,0.2,25,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.24,6,4,0.24,25,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.4,10,5,0.4,25,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.24,6,19,0.24,25,0,1009175,DashPass Actions – Saw a Deal,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.6,15,5,0.6,25,0,1022756,Consideration (Top 2 Box),0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.6,15,10,0.6,25,0,1059333,More than Restaurant Aided Awareness,0,24968933,Creative:  Format - SOC,Creative
1,0,0,0,0,,0.5,3,1,0.5,6,0,1,Unaided Brand Awareness (Any Mention),0,24968943,Creative:  Placement Location - Watch,Creative
1,0,0,0,0,,1,6,0,1,6,0,6,Brand Favorability,0,24968943,Creative:  Placement Location - Watch,Creative
1,0,0,0,0,,0.3333333333,2,4,0.3333333333,6,0,239621,Affinity ,0,24968943,Creative:  Placement Location - Watch,Creative
1,0,0,0,0,,1,6,0,1,6,0,955538,Brand Familiarity,0,24968943,Creative:  Placement Location - Watch,Creative
